COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
703046,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing",POSa,HMDB0000897,,11361.0,578-76-7,C02242,10883.0
703058,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",POSa,HMDB0004824,,92919.0,2140-67-2,,83878.0
704004,2'-O-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",POSa,,,,,,
704005,3-methylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",POSa,HMDB0240577,,14237477.0,2140-64-9,,21864863.0
704009,cytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",POSa,HMDB0000089,,6175.0,65-46-3,C00475,5940.0
704013,CMP,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",POSa,HMDB0000095,,6131.0,63-37-6,C00055,5901.0
704016,cytosine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",POSa,HMDB0000630,,597.0,71-30-7,C00380,577.0
704022,3-aminoisobutyrate,Nucleotide,"Pyrimidine Metabolism, Thymine containing",POSa,HMDB0003911,,64956.0,144-90-1,C05145,58481.0
704032,3-ureidopropionate,Nucleotide,"Pyrimidine Metabolism, Uracil containing",POSa,HMDB0000026,,,462-88-4,C02642,109.0
704037,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",POSa,HMDB0000056,,239.0,107-95-9,C00099,234.0
704046,UMP,Nucleotide,"Pyrimidine Metabolism, Uracil containing",POSa,HMDB0000288,,6030.0,58-97-9,C00105,5808.0
901007,phenylacetylcarnitine,Peptide,Acetylated Peptides,POSa,,,,,,
902001,alanylleucine,Peptide,Dipeptide,POSa,HMDB0028691,,96801.0,3303-34-2,,87401.0
902002,cyclo(gly-pro),Peptide,Dipeptide,POSa,,,,,,
902009,glycylleucine,Peptide,Dipeptide,POSa,HMDB0000759,,92843.0,869-19-2,C02155,83812.0
902010,glycylvaline,Peptide,Dipeptide,POSa,HMDB0028854,,2724807.0,1963-21-9,,2006926.0
902014,leucylglutamine*,Peptide,Dipeptide,POSa,HMDB0028927,,4305457.0,,,3511125.0
902017,phenylalanylalanine,Peptide,Dipeptide,POSa,HMDB0028988,,5488196.0,3918-87-4,,4589716.0
902018,phenylalanylglycine,Peptide,Dipeptide,POSa,HMDB0028995,,6992303.0,721-90-4,,5360444.0
902020,prolylalanine,Peptide,Dipeptide,POSa,HMDB0029010,,,,,
902021,prolylglycine,Peptide,Dipeptide,POSa,HMDB0011178,,6426709.0,2578-57-6,,4932143.0
902027,valylleucine,Peptide,Dipeptide,POSa,HMDB0029131,,6993117.0,3989-97-7,,5361221.0
903001,isoleucylhydroxyproline*,Peptide,Dipeptide Derivative,POSa,HMDB0028908,,61158802.0,90965-80-3,,43627825.0
903002,leucylhydroxyproline*,Peptide,Dipeptide Derivative,POSa,HMDB0028930,,20847829.0,63912-01-6,,25050183.0
905003,gamma-glutamyl-alpha-lysine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0029154,,65254.0,5978-23-4,,58747.0
905004,gamma-glutamylcitrulline*,Peptide,Gamma-glutamyl Amino Acid,POSa,,,,,,
905007,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011737,,92865.0,1116-22-9,C05282,83831.0
905008,gamma-glutamylglutamine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011738,,150914.0,10148-81-9,C05283,133013.0
905009,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011667,,165527.0,1948-29-4,,145071.0
905010,gamma-glutamylhistidine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0029151,,7017195.0,37460-15-4,,5380197.0
905011,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011170,,22885096.0,23632-83-9,,18897160.0
905012,gamma-glutamylleucine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011171,,151023.0,2566-39-4,,133115.0
905013,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0034367,,,,,
905014,gamma-glutamylphenylalanine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0000594,,,7432-24-8,,99868.0
905015,gamma-glutamylserine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0029158,,22844748.0,5875-35-4,,18691889.0
905016,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0029159,,53861142.0,5652-48-2,,29273165.0
905019,gamma-glutamylvaline,Peptide,Gamma-glutamyl Amino Acid,POSa,HMDB0011172,,7015683.0,2746-34-1,,5378716.0
906001,"N,N-dimethyl-pro-pro",Peptide,Modified Peptides,POSa,,,,,,
1116155,piperine,Xenobiotics,Food Component/Plant,POSb,HMDB0029377,,638024.0,94-62-2,C03882,553590.0
304002,"bilirubin (E,Z or Z,E)*",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,POSb,HMDB0000488,,21252250.0,69853-43-6,,13628097.0
304003,"bilirubin (Z,Z)",Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,POSb,HMDB0000054,,5280352.0,635-65-4,C00486,4444055.0
304004,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,POSb,HMDB0001008,,5353439.0,114-25-0,C00500,10628548.0
304005,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,POSb,HMDB0003178,,,14875-96-8,C00032,
304011,protoporphyrin IX,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism,POSb,HMDB0000241,,,,C02191,
312007,alpha-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,POSb,HMDB0001893,,14985.0,59-02-9,C02477,14265.0
312021,gamma-tocopherol/beta-tocopherol,Cofactors and Vitamins,Tocopherol Metabolism,POSb,HMDB0001492,"HMDB0001492,HMDB0006335(beta-Tocopherol)",92729.0,54-28-4,C02483,83708.0
313002,beta-cryptoxanthin,Cofactors and Vitamins,Vitamin A Metabolism,POSb,HMDB0033844,,5281235.0,472-70-8,C08591,4444647.0
313003,carotene diol (1),Cofactors and Vitamins,Vitamin A Metabolism,POSb,,,,,,
313004,carotene diol (2),Cofactors and Vitamins,Vitamin A Metabolism,POSb,,,,,,
313007,retinol (Vitamin A),Cofactors and Vitamins,Vitamin A Metabolism,POSb,HMDB0000305,,445354.0,68-26-8,C17276,
603001,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),Lipid,Ceramide PEs,POSb,,,,,,
604001,"ceramide (d16:1/24:1, d18:1/22:1)*",Lipid,Ceramides,POSb,,,,,,
604002,"ceramide (d18:1/14:0, d16:1/16:0)*",Lipid,Ceramides,POSb,HMDB0240681,"HMDB0240681,HMDB0011773(Cer(d18:1/14:0))",11799850.0,123065-37-2,,9974520.0
604004,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Lipid,Ceramides,POSb,HMDB0004951,"HMDB0004951,HMDB0240684(Cer(d20:1/18:0)),HMDB0240682,(Cer(d16:1/22:0))",5283566.0,7344-02-7,C00195,4446679.0
604005,"ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Ceramides,POSb,HMDB0240680,"HMDB0240680,HMDB0240679(Cer(d18:1/24:2(5Z,9Z)))",,2148920-72-1,,
604008,N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Ceramides,POSb,,,,,,
604011,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*,Lipid,Ceramides,POSb,,,,,,
604013,N-palmitoyl-sphingadienine (d18:2/16:0)*,Lipid,Ceramides,POSb,HMDB0240686,,52931118.0,1919028-96-8,,
604014,N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Ceramides,POSb,HMDB0004949,,5283564.0,24696-26-2,C00195,4446677.0
604015,N-stearoyl-sphingadienine (d18:2/18:0)*,Lipid,Ceramides,POSb,HMDB0240362,,132282053.0,,,
604016,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,POSb,HMDB0004950,,5283565.0,2304-81-6,C00195,4446678.0
607001,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",Lipid,Diacylglycerol,POSb,,,,,,
607006,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007257,,9543796.0,,C00165,7822746.0
607007,linoleoyl-docosahexaenoyl-glycerol(18:2/22:6)*,Lipid,Diacylglycerol,POSb,,,,,,
607011,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,Lipid,Diacylglycerol,POSb,,,,,,
607012,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007248,,9543729.0,,C00165,7822679.0
607014,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007228,,9543786.0,,,
607017,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,POSb,HMDB0007219,,9543722.0,91125-76-7,,7822672.0
607021,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*,Lipid,Diacylglycerol,POSb,,,,,,
607022,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007112,,9543736.0,,C00165,7822686.0
607023,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,Lipid,Diacylglycerol,POSb,HMDB0007121,,9543827.0,,,
607027,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,POSb,HMDB0007103,,9543695.0,51621-26-2,C00165,7822645.0
608001,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,POSb,HMDB0011760,,,,,
608002,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides,POSb,HMDB0011761,,5283573.0,2304-80-5,,4446686.0
609001,behenoyl dihydrosphingomyelin (d18:0/22:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0012091,,44260132.0,221097-58-1,,24846880.0
609002,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0012085,,44260138.0,871577-10-5,C00550,24846886.0
609003,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,POSb,HMDB0010168,,9939965.0,60322-02-3,,8115586.0
609004,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",Lipid,Dihydrosphingomyelins,POSb,HMDB0012087,,44260130.0,,C00550,24846878.0
609005,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,Dihydrosphingomyelins,POSb,HMDB0012090,,44260131.0,,,24846879.0
612028,stearoyl ethanolamide,Lipid,Endocannabinoid,POSb,HMDB0013078,,27902.0,111-57-9,,25958.0
616006,3-hydroxydecanoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSb,HMDB0061636,,121454166.0,,,
616009,"cis-3,4-methyleneheptanoylcarnitine",Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,,,,,,
616011,4-methylnonanoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,,,,,,
616013,3-decenoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616015,undecenoylcarnitine (C11:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616016,adrenoylcarnitine (C22:4)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616023,docosahexaenoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240647,,9823108.0,727355-09-1,,7998856.0
616026,linoleoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0013213,,53481656.0,,,30776702.0
616027,oleoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240596,,59040790.0,127165-03-1,,58827254.0
616029,palmitoylcholine,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240592,,151731.0,13100-90-8,,133731.0
616030,stearoylcholine*,Lipid,Fatty Acid Metabolism (Acyl Choline),POSb,HMDB0240648,,90111.0,23464-76-8,,81347.0
616066,3-hydroxyoleoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",POSb,,,,,,
616068,5-dodecenoylcarnitine (C12:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0013326,,,,,
616071,arachidonoylcarnitine (C20:4),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,HMDB0006455,,136212424.0,36816-11-2,,71080955.0
616072,arachidoylcarnitine (C20)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006460,,53477833.0,,,28639199.0
616074,cerotoylcarnitine (C26)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006347,,53477828.0,,,21238930.0
616075,cis-4-decenoylcarnitine (C10:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0240585,,53481699.0,,,
616076,decanoylcarnitine (C10),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0000651,,11953821.0,1492-27-9,C03299,
616077,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616078,dihomo-linoleoylcarnitine (C20:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616080,docosahexaenoylcarnitine (C22:6)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616081,eicosenoylcarnitine (C20:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
616084,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0002250,,168381.0,25518-54-1,,147288.0
616085,lignoceroylcarnitine (C24)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0240665,,145720495.0,123359-35-3,,
616086,linolenoylcarnitine (C18:3)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,,,,,,
616087,linoleoylcarnitine (C18:2)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",POSb,HMDB0006469,,6450015.0,36816-10-1,,4952667.0
616088,margaroylcarnitine (C17)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0006210,,53477803.0,106182-29-0,,21233951.0
616089,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0240588,,90659872.0,889848-55-9,,34999520.0
616090,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0254979,"HMDB0254979,HMDB0005066(Tetradecanoylcarnitine （-/-  Myristoylcarnitine))",,,,
616091,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0006509,,,1242471-01-7,,
616093,octadecanedioylcarnitine (C18-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",POSb,,,,,,
616094,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",POSb,,,,,,
616095,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",POSb,HMDB0000791,,11953814.0,25243-95-2,C02838,10128115.0
616096,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0005065,,46907933.0,38677-66-6,,21403150.0
616097,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,HMDB0013207,HMDB0013207(多个同分异构体 双键位置不同),,329321-94-0,,107447736.0
616098,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0000222,,11953816.0,2364-67-2,C02990,10128117.0
616100,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",POSb,HMDB0000848,,52922056.0,25597-09-5,,
616103,ximenoylcarnitine (C26:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",POSb,,,,,,
634002,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",Lipid,Hexosylceramides (HCER),POSb,,,,,,
634004,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,Hexosylceramides (HCER),POSb,,,,,,
634007,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,Hexosylceramides (HCER),POSb,,,,,,
634010,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Hexosylceramides (HCER),POSb,,,,,,
634012,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,Hexosylceramides (HCER),POSb,,,,,,
637001,lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*,Lipid,Lactosylceramides (LCER),POSb,,,,,,
637002,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,Lipid,Lactosylceramides (LCER),POSb,HMDB0004872,,90659830.0,483370-78-1,,34449090.0
637003,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Lactosylceramides (LCER),POSb,HMDB0006750,,53477895.0,4201-62-1,C01290,24765743.0
642002,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid,POSb,,,,,,
642003,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid,POSb,HMDB0011517,,42607465.0,652149-09-2,,21403171.0
642005,1-cerotoyl-GPC (26:0)*,Lipid,Lysophospholipid,POSb,HMDB0029205,,,,,
642007,1-lignoceroyl-GPC (24:0),Lipid,Lysophospholipid,POSb,HMDB0010405,,24779481.0,,C04230,24766539.0
642008,1-linolenoyl-GPC (18:3)*,Lipid,Lysophospholipid,POSb,HMDB0010388,,24779469.0,,,
642011,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid,POSb,HMDB0010386,,11005824.0,22252-07-9,,9181014.0
642012,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid,POSb,HMDB0011507,,52925130.0,85046-18-0,,24769385.0
642018,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid,POSb,HMDB0002815,,16081932.0,19420-56-5,,17240641.0
642019,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid,POSb,HMDB0011506,,9547071.0,89576-29-4,,
642024,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid,POSb,HMDB0010383,HMDB0010383(没有2-LPC 16:1 只有1-LPC-16:1),24779461.0,76790-27-7,C04230,24766525.0
642026,1-palmitoyl-GPC (16:0),Lipid,Lysophospholipid,POSb,HMDB0010382,,460602.0,17364-16-8,C04230,405287.0
642027,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid,POSb,HMDB0011503,,9547069.0,53862-35-4,,7826019.0
642033,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid,POSb,HMDB0010384,,497299.0,19420-57-6,C04230,435389.0
642034,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid,POSb,HMDB0011130,,9547068.0,69747-55-3,,7826018.0
643003,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0010407,,10917802.0,,,
643004,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0011152,,42607469.0,174062-72-7,,24769219.0
643005,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,Lysoplasmalogen,POSb,HMDB0240598,,42607470.0,174062-73-8,,24823082.0
650001,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC),POSb,HMDB0008138,,5288075.0,998-06-1,,
650004,"1,2-dipalmitoyl-GPC (16:0/16:0)",Lipid,Phosphatidylcholine (PC),POSb,HMDB0000564,,452110.0,63-89-8,C00157,398235.0
650006,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008147,,24778979.0,85082-02-6,,24766809.0
650007,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008141,,52922731.0,85046-19-1,,24766802.0
650008,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007883,,24778634.0,,,
650009,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007869,,129657.0,,,
650010,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008123,,24778955.0,,,
650011,1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008105,,24778939.0,17041-44-0,,
650012,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008008,,52922452.0,,,
650013,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0008006,,24778768.0,182820-31-1,,
650016,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007982,,10747814.0,35418-58-7,,8923140.0
650017,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,Phosphatidylcholine (PC),POSb,,,,,,
650018,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007991,,6441886.0,,,
650019,1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007974,,24778699.0,203393-39-9,,
650020,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007973,,5287971.0,17708-90-6,,
650021,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007972,,5497103.0,26853-31-6,,4593686.0
650022,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,Lipid,Phosphatidylcholine (PC),POSb,HMDB0007969,,6443788.0,53595-24-7,,
650023,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC),POSb,HMDB0007970,,24778686.0,59403-51-9,,
650024,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,Phosphatidylcholine (PC),POSb,HMDB0008048,,16219824.0,35418-59-8,,
