COMP ID,COMPOUND Name,SUPER META PATHWAY,SUB META PATHWAY,ACQUISITION METHOD,HMDB ID,HMDB_annotation,PUBCHEM ID,CAS ID,KEGG ID,CHEMSPIDER ID
642035,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid,NEGa,,,,,,
642036,1-stearoyl-GPI (18:0),Lipid,Lysophospholipid,NEGa,HMDB0240261,,,327620-46-2,,34448669.0
642037,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid,NEGa,HMDB0061698,,74819135.0,,,
642040,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid,NEGa,HMDB0240262,,,,,
644001,(2 or 3)-decenoate (10:1n7 or n8),Lipid,Medium Chain Fatty Acid,NEGa,,,,,,
644003,5-dodecenoate (12:1n7),Lipid,Medium Chain Fatty Acid,NEGa,HMDB0000529,,5312378.0,2430-94-6,,4471803.0
644004,caprate (10:0),Lipid,Medium Chain Fatty Acid,NEGa,HMDB0000511,,2969.0,334-48-5,C01571,2863.0
644005,caproate (6:0),Lipid,Medium Chain Fatty Acid,NEGa,HMDB0000535,,8892.0,142-62-1,C01585,8552.0
644006,caprylate (8:0),Lipid,Medium Chain Fatty Acid,NEGa,HMDB0000482,,379.0,124-07-2,C06423,370.0
644007,cis-4-decenoate (10:1n6)*,Lipid,Medium Chain Fatty Acid,NEGa,HMDB0004980,,5312351.0,505-90-8,,4471776.0
646012,1-oleoylglycerol (18:1),Lipid,Monoacylglycerol,NEGa,HMDB0011567,,12178130.0,129784-87-8,,23010051.0
646014,1-palmitoylglycerol (16:0),Lipid,Monoacylglycerol,NEGa,HMDB0011564,,3084463.0,32899-41-5,,
646021,2-oleoylglycerol (18:1),Lipid,Monoacylglycerol,NEGa,HMDB0011537,,5319879.0,,,4478086.0
646023,2-palmitoylglycerol (16:0),Lipid,Monoacylglycerol,NEGa,HMDB0011533,,123409.0,,,110006.0
648002,9(10)-EpOME,Lipid,"Fatty Acid, Oxidized",NEGa,HMDB0004701,,,,C14825,
658001,adrenate (22:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0002226,,5497181.0,28874-58-0,C16527,4593749.0
658002,arachidonate (20:4n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0001043,,444899.0,506-32-1,C00219,392692.0
658003,dihomo-linoleate (20:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0005060,,6439848.0,5598-38-9,C16525,4944228.0
658005,docosadienoate (22:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0061714,,5312554.0,17735-98-7,C16533,4471979.0
658006,docosahexaenoate (DHA; 22:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0002183,,445580.0,6217-54-5,C06429,393183.0
658007,docosapentaenoate (n3 DPA; 22:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0006528,,5497182.0,24880-45-3,C16513,4593750.0
658008,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0001976,,6441454.0,25448-00-4,,4945614.0
658009,docosatrienoate (22:3n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0002823,,5312557.0,28845-86-5,,4471982.0
658010,eicosapentaenoate (EPA; 20:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0001999,,446284.0,10417-94-4,C06428,393682.0
658011,heneicosapentaenoate (21:5n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,,,,,,
658012,hexadecadienoate (16:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0000477,,13932172.0,28290-73-5,,13628094.0
658014,linoleate (18:2n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0000673,"HMDB0000673,HMDB0006270(Linoelaidic acid)",5280450.0,60-33-3,C01595,4444105.0
658015,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0003073,"HMDB0003073,HMDB0001388(alpha-Linolenic acid)",5280933.0,506-26-3,C06426,4444436.0
658017,nisinate (24:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0002007,,11792612.0,81247-23-6,,9967286.0
658018,stearidonate (18:4n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0006547,,5312508.0,20290-75-9,C16300,4471933.0
658019,tetradecadienoate (14:2)*,Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),NEGa,HMDB0000560,,5312409.0,39039-37-7,,4471834.0
659001,17alpha-hydroxypregnanolone glucuronide,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659004,21-hydroxypregnenolone disulfate,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659007,pregnenediol disulfate (C21H34O8S2)*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
659010,pregnenetriol disulfate*,Lipid,Pregnenolone Steroids,NEGa,,,,,,
670003,chenodeoxycholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000518,,10133.0,474-25-9,C02528,9728.0
670007,cholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000619,,221493.0,81-25-4,C00695,192176.0
670013,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0002497,,,,,
670014,glycochenodeoxycholate glucuronide (1),Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0002579,,53477753.0,79254-98-1,C03033,
670015,glycocholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000138,,10140.0,475-31-0,C01921,9734.0
670019,taurochenodeoxycholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000951,,387316.0,516-35-8,C05465,343282.0
670020,taurocholate,Lipid,Primary Bile Acid Metabolism,NEGa,HMDB0000036,,6675.0,81-24-3,C05122,6423.0
671001,"5alpha-pregnan-3beta,20alpha-diol disulfate",Lipid,Progestin Steroids,NEGa,HMDB0094650,,5748360.0,27935-53-1,,
671002,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1)",Lipid,Progestin Steroids,NEGa,,,,,,
671003,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",Lipid,Progestin Steroids,NEGa,,,,,,
671004,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",Lipid,Progestin Steroids,NEGa,HMDB0240580,,,103674-15-3,,156298.0
671005,"5alpha-pregnan-3beta-ol,20-one sulfate",Lipid,Progestin Steroids,NEGa,,,,,,
671006,5alpha-pregnan-diol disulfate,Lipid,Progestin Steroids,NEGa,HMDB0240581,"HMDB0240581,HMDB0240582(5alpha-Pregnan-3alpha,20beta-diol disulfate)",3082277.0,106300-16-7,,2339729.0
671007,pregnanediol-3-glucuronide,Lipid,Progestin Steroids,NEGa,HMDB0010318,,123796.0,1852-49-9,C03033,110346.0
671008,pregnanolone/allopregnanolone sulfate,Lipid,Progestin Steroids,NEGa,HMDB0240590,"HMDB0240590,HMDB0240591(Allopregnanolone sulfate)",44322229.0,1477-67-4,,25056126.0
672003,3b-hydroxy-5-cholenoic acid,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0000308,,92997.0,5255-17-4,,83950.0
672019,glycodeoxycholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672021,glycohyocholate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0240607,,71361462.0,32747-08-3,,57537204.0
672024,glycolithocholate sulfate*,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002639,,72222.0,15324-64-8,C11301,65188.0
672040,taurochenodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002486,,44263374.0,67030-59-5,,24850141.0
672043,taurodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,,,,,,
672044,taurohyocholate*,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0011637,,131750644.0,117997-17-8,C15516,
672047,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism,NEGa,HMDB0002580,,440071.0,15324-65-9,C03642,389078.0
677001,"3beta,7alpha-dihydroxy-5-cholestenoate",Lipid,Sterol,NEGa,HMDB0012454,,3081084.0,115538-84-6,C17335,
677002,"3beta,7beta-dihydroxy-5-cholestenoate",Lipid,Sterol,NEGa,,,,,,
677005,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol,NEGa,HMDB0012458,,3081085.0,115538-85-7,C17337,2338765.0
701001,(3'-5')-adenylyladenosine*,Nucleotide,Dinucleotide,NEGa,,,,,,
701002,(3'-5')-adenylylcytidine,Nucleotide,Dinucleotide,NEGa,,,,,,
701003,(3'-5')-adenylylguanosine*,Nucleotide,Dinucleotide,NEGa,,,,,,
701004,(3'-5')-adenylyluridine,Nucleotide,Dinucleotide,NEGa,,,,,,
701006,(3'-5')-cytidylylcytidine*,Nucleotide,Dinucleotide,NEGa,,,,,,
701008,(3'-5')-cytidylyluridine*,Nucleotide,Dinucleotide,NEGa,,,,,,
701009,(3'-5')-guanylylcytidine,Nucleotide,Dinucleotide,NEGa,,,,,,
701010,(3'-5')-guanylyluridine,Nucleotide,Dinucleotide,NEGa,,,,,,
701011,(3'-5')-uridylyladenosine,Nucleotide,Dinucleotide,NEGa,,,,,,
701012,(3'-5')-uridylylcytidine*,Nucleotide,Dinucleotide,NEGa,,,,,,
701013,(3'-5')-uridylylguanosine,Nucleotide,Dinucleotide,NEGa,,,,,,
701014,(3'-5')-uridylyluridine,Nucleotide,Dinucleotide,NEGa,,,,,,
703005,2'-deoxyinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000071,,65058.0,890-38-0,C05512,58569.0
703006,AICA ribonucleotide,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0001517,,,,C04677,
703008,hypoxanthine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000157,,790.0,68-94-0,C00262,768.0
703009,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000195,,6021.0,58-63-9,C00294,5799.0
703013,urate,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000289,,1175.0,69-93-2,C00366,1142.0
703014,uric acid ribonucleoside*,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,,,,,,
703016,xanthosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",NEGa,HMDB0000299,,64959.0,146-80-5,C01762,58484.0
703026,2'-AMP,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0011617,,53481006.0,130-49-4,C00946,
703028,"adenosine 3',5'-diphosphate",Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0000061,,159296.0,1053-73-2,C00054,140102.0
703029,3'-AMP,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0003540,,41211.0,84-21-9,C01367,37610.0
703039,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0041623,,92021849.0,89019-62-5,,
703041,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",NEGa,HMDB0000912,,20849086.0,4542-23-8,,17216022.0
703043,1-methylguanosine,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0001563,,,,C04545,
703044,2'-deoxyguanosine,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0000085,,187790.0,961-07-9,C00330,163230.0
703049,guanosine,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0000133,,6802.0,118-00-3,C00387,6544.0
703050,guanosine 2'-monophosphate (2'-GMP)*,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0240586,,444571.0,130-50-7,,392466.0
703051,guanosine 3'-monophosphate (3'-GMP),Nucleotide,"Purine Metabolism, Guanine containing",NEGa,,,,,,
703055,"guanosine-2',3'-cyclic monophosphate",Nucleotide,Purine metabolism,NEGa,HMDB0011629,,,,,
703059,N2-methylguanosine,Nucleotide,"Purine Metabolism, Guanine containing",NEGa,HMDB0005862,,3035422.0,2140-77-4,,2299669.0
704011,"cytidine 2',3'-cyclic monophosphate",Nucleotide,Pyrimidine metabolism,NEGa,HMDB0011691,,,,C00127,
704023,"5,6-dihydrothymine",Nucleotide,"Pyrimidine Metabolism, Thymine containing",NEGa,HMDB0000079,,676414.0,19140-80-8,C00906,589127.0
704027,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing",NEGa,HMDB0000262,,1135.0,65-71-4,C00178,1103.0
704028,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000012,,13712.0,951-78-0,C00526,13118.0
704029,2'-O-methyluridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0240328,,102212.0,2140-76-3,,92343.0
704030,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,,,,,,
704034,"5,6-dihydrouracil",Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000076,,649.0,504-07-4,C00429,629.0
704035,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000497,,94312.0,5627-05-4,,85115.0
704036,5-methyluridine (ribothymidine),Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000884,,445408.0,1463-10-1,,393058.0
704040,pseudouridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000767,,15047.0,1445-07-4,C02067,14319.0
704042,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0000296,,6029.0,58-96-8,C00299,5807.0
704048,"uridine-2',3'-cyclic monophosphate",Nucleotide,"Pyrimidine Metabolism, Uracil containing",NEGa,HMDB0011640,,439715.0,40632-52-8,C02355,388781.0
801006,"bilirubin degradation product, C17H18N2O4 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801007,"bilirubin degradation product, C17H18N2O4 (3)**",Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801064,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801065,glutamine conjugate of C6H10O2 (2)*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
801066,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,Partially Characterized Molecules,NEGa,,,,,,
